# {"t_start": 1546857630.5430043, "env_id": "OneShotGo-v0"} 
r,l,t 
64.191013,100,483.077015
65.127732,100,483.174947
65.045552,100,483.280873
63.985534,100,483.379802
64.476454,100,484.910726
63.106248,100,485.009656
64.801354,100,485.109586
65.127732,100,485.214511
65.127732,100,485.315441
63.885503,100,485.413371
64.161157,100,485.511302
63.851339,100,485.609233
64.536781,100,485.707163
62.635065,100,485.805098
63.83478,100,485.903027
64.403078,100,486.000957
63.52096,100,486.097888
63.632995,100,486.198819
65.127732,100,486.296751
63.765159,100,486.393681
65.045552,100,486.491614
63.915974,100,486.589555
64.571437,100,486.690471
64.801354,100,486.788405
64.419206,100,488.305335
64.719175,100,488.407263
65.127732,100,488.507195
65.127732,100,488.604126
65.127732,100,488.709051
64.161157,100,488.807983
65.045552,100,488.904914
64.161157,100,489.001845
64.476454,100,489.098777
63.438781,100,489.201705
65.127732,100,489.301634
65.127732,100,489.400565
64.476454,100,489.501494
64.719175,100,489.601424
64.155002,100,489.706351
63.632995,100,489.824266
64.513697,100,489.922197
64.513697,100,490.020128
64.801354,100,490.118059
64.599569,100,490.220988
65.127732,100,490.318919
65.127732,100,491.847843
65.045552,100,491.948771
63.765159,100,492.046702
64.487535,100,492.144634
64.801354,100,492.246561
64.196257,100,492.343493
63.082979,100,492.441425
65.045552,100,492.539356
62.947553,100,492.636286
64.187319,100,492.734218
64.240997,100,492.83115
63.118806,100,492.929083
63.263158,100,493.027013
64.476454,100,493.12396
64.483226,100,493.224873
64.717759,100,493.322805
64.331794,100,493.420736
64.801354,100,493.519667
64.392798,100,493.616597
65.127732,100,493.716527
65.045552,100,495.24445
64.690058,100,495.354374
65.045552,100,495.456301
64.719175,100,495.557231
63.948292,100,495.65716
64.392798,100,495.75609
65.045552,100,495.854037
62.910619,100,495.952952
65.127732,100,496.082866
64.719175,100,496.233754
65.127732,100,496.442609
64.108834,100,496.553528
64.636996,100,496.661453
64.801354,100,496.760383
65.045552,100,496.861313
63.382271,100,496.967238
65.045552,100,497.067168
63.416621,100,497.165099
64.501385,100,497.279018
65.045552,100,497.379947
64.405355,100,497.478878
63.922745,100,498.987816
65.127732,100,499.088745
64.487535,100,499.190673
64.323176,100,499.291603
64.801354,100,499.389533
65.127732,100,499.489476
64.098677,100,499.588393
65.045552,100,499.686324
62.645429,100,499.784256
63.754078,100,499.882187
63.189905,100,499.982116
64.801354,100,500.080049
64.719175,100,500.176979
64.801354,100,500.306887
65.127732,100,500.414811
64.801354,100,500.529731
64.476454,100,500.633657
64.536781,100,500.750575
63.896584,100,500.877487
62.524531,100,500.98641
65.045552,100,502.574291
63.370452,100,502.672221
62.763189,100,502.770154
63.855956,100,502.867085
64.636996,100,502.966015
64.273192,100,503.063946
64.474977,100,503.16088
63.847338,100,503.264806
64.636996,100,503.362738
64.298246,100,503.461666
64.801354,100,503.558599
64.072822,100,503.656533
64.801354,100,503.754461
63.752601,100,503.852392
62.260265,100,503.950322
65.127732,100,504.047254
65.045552,100,504.144186
64.392798,100,504.250112
64.815636,100,504.348041
62.303047,100,504.444975
64.337652,100,504.546902
65.127732,100,506.051843
64.161157,100,506.151774
63.007879,100,506.268691
64.493998,100,506.380612
64.431517,100,506.485538
63.488027,100,506.587467
64.487535,100,506.687396
64.161157,100,506.788327
63.836257,100,506.887254
64.2498,100,506.987185
64.487535,100,507.086115
65.045552,100,507.186044
63.784857,100,507.287973
65.127732,100,507.385903
63.896584,100,507.482836
64.481379,100,507.580768
63.754078,100,507.678699
62.863527,100,507.776629
63.23084,100,507.87356
63.308095,100,507.972491
65.127732,100,509.490423
63.08144,100,509.591352
65.045552,100,509.69428
63.13358,100,509.795207
63.759003,100,509.894139
64.668821,100,509.992069
63.546322,100,510.09
65.127732,100,510.192929
63.759003,100,510.305849
65.127732,100,510.40378
65.127732,100,510.50171
64.155002,100,510.597643
64.51739,100,510.694575
64.496153,100,510.792506
65.127732,100,510.902428
63.203201,100,511.009354
64.481379,100,511.111282
63.896584,100,511.220208
62.56879,100,511.348115
64.801354,100,511.452041
65.127732,100,511.565961
64.323176,100,513.194815
65.127732,100,513.294744
64.161157,100,513.393676
64.719175,100,513.493606
63.847338,100,513.591536
64.487535,100,513.688467
63.946445,100,513.786399
64.801354,100,513.884329
65.127732,100,513.983261
63.953216,100,514.080192
64.719175,100,514.178122
64.489258,100,514.279052
63.836257,100,514.376989
64.312096,100,514.476911
65.045552,100,514.577842
64.963373,100,514.676772
63.368421,100,514.7787
63.319175,100,514.879629
65.127732,100,514.97856
64.092829,100,515.078487
63.940782,100,516.634394
64.487535,100,516.732325
64.501385,100,516.830256
64.394275,100,516.929188
64.672096,100,517.027119
65.127732,100,517.124049
62.315974,100,517.226975
65.127732,100,517.325908
64.719175,100,517.421839
64.513697,100,517.520768
65.045552,100,517.618701
64.476454,100,517.715632
64.067898,100,517.812565
64.513697,100,517.910497
63.29406,100,518.008427
65.127732,100,518.106356
65.045552,100,518.214281
64.576177,100,518.314211
63.971991,100,518.412143
64.349338,100,518.509074
64.150077,100,518.606007
63.846291,100,520.105956
64.52847,100,520.216872
64.004186,100,520.314803
63.8735,100,520.412734
64.963373,100,520.510666
64.599569,100,520.607598
64.487535,100,520.707527
64.474977,100,520.805458
65.127732,100,520.903388
64.474977,100,521.001321
65.127732,100,521.099251
64.52847,100,521.203178
64.405355,100,521.302117
62.270422,100,521.40004
65.127732,100,521.495973
64.202093,100,521.592903
64.312096,100,521.689836
64.219329,100,521.789764
62.704524,100,521.889695
63.336411,100,521.989625
65.045552,100,523.601488
64.161157,100,523.709412
64.232071,100,523.807346
64.487535,100,523.905275
62.700215,100,524.003207
64.487535,100,524.101138
65.045552,100,524.213058
63.8237,100,524.321981
65.127732,100,524.420913
63.902224,100,524.520841
64.586642,100,524.617772
64.801354,100,524.716704
64.474977,100,524.814636
64.425054,100,524.912566
64.413974,100,525.011497
64.487535,100,525.110428
64.815636,100,525.216352
64.51739,100,525.315282
63.754078,100,525.413215
63.549277,100,525.511145
63.819945,100,525.608076
64.801354,100,527.108021
64.897815,100,527.212947
64.719175,100,527.312876
64.536781,100,527.410808
65.127732,100,527.508739
64.501385,100,527.60567
62.96879,100,527.703602
64.647276,100,527.801532
63.996799,100,527.898464
64.487535,100,527.996395
64.684518,100,528.093326
65.127732,100,528.196255
63.740289,100,528.296185
63.521799,100,528.394116
63.457556,100,528.497042
65.127732,100,528.614963
65.127732,100,528.732878
64.801354,100,528.836806
65.127732,100,528.934735
64.719175,100,529.032666
64.323176,100,530.538607
65.045552,100,530.638546
64.310619,100,530.738465
64.487535,100,530.838396
64.963373,100,530.936327
65.045552,100,531.034259
64.735303,100,531.132189
64.963373,100,531.236116
65.045552,100,531.336045
64.323176,100,531.433976
64.599569,100,531.531907
65.127732,100,531.630837
65.127732,100,531.731766
64.862419,100,531.831697
64.156848,100,531.941628
65.045552,100,532.041548
63.670422,100,532.13848
64.323176,100,532.240407
61.97907,100,532.343336
63.213358,100,532.445264
64.963373,100,533.97119
65.127732,100,534.071121
64.612188,100,534.171049
64.801354,100,534.273977
63.985534,100,534.371907
65.127732,100,534.471839
64.323176,100,534.571767
64.035088,100,534.671698
64.963373,100,534.769627
64.496153,100,534.867559
64.587565,100,534.967488
62.629424,100,535.067418
65.045552,100,535.167349
65.045552,100,535.275271
64.169775,100,535.374202
65.127732,100,535.474131
64.273192,100,535.571064
63.742998,100,535.669002
63.783934,100,535.767927
63.999115,100,535.865857
65.045552,100,535.962787
64.476454,100,537.471725
65.127732,100,537.571656
65.127732,100,537.669586
65.127732,100,537.767518
64.881194,100,537.865448
63.36522,100,537.963379
64.446291,100,538.061311
63.944906,100,538.159241
63.8237,100,538.26217
64.801354,100,538.3601
63.5914,100,538.461029
65.045552,100,538.558961
64.491536,100,538.656891
63.508403,100,538.755821
63.759003,100,538.854752
65.045552,100,538.951684
63.220068,100,539.049614
64.801354,100,539.147547
63.742998,100,539.249475
64.801354,100,539.348405
62.040628,100,540.870333
64.963373,100,540.969262
64.536781,100,541.067195
63.833795,100,541.166127
64.078978,100,541.268053
65.127732,100,541.366983
64.636996,100,541.467914
65.127732,100,541.567842
64.150077,100,541.667773
63.738997,100,541.767702
63.342752,100,541.866631
65.127732,100,541.965563
64.3992,100,542.062495
64.474977,100,542.160424
64.048015,100,542.265351
64.936913,100,542.363281
64.801354,100,542.461212
63.779009,100,542.558144
64.599569,100,542.656075
64.487535,100,542.754008
64.536781,100,542.851937
65.045552,100,544.380863
63.096645,100,544.48079
64.599569,100,544.578722
64.394275,100,544.675654
64.963373,100,544.773586
63.632995,100,544.870517
63.877193,100,544.968449
64.394275,100,545.06638
64.801354,100,545.16331
64.513697,100,545.268238
64.719175,100,545.367168
63.379809,100,545.4651
65.127732,100,545.56503
64.007879,100,545.662959
65.045552,100,545.759891
65.045552,100,545.858822
64.565405,100,545.955754
64.161157,100,546.053686
64.801354,100,546.152615
64.599569,100,546.256542
64.06956,100,547.789462
64.246537,100,547.926365
65.127732,100,548.026295
63.828255,100,548.127226
64.446291,100,548.230153
64.008618,100,548.330081
63.754078,100,548.536936
63.959372,100,548.692825
64.083102,100,548.799751
64.44783,100,548.89968
63.670422,100,549.00061
64.52847,100,549.111531
63.864635,100,549.221454
64.3992,100,549.320385
64.161157,100,549.420313
64.098677,100,549.52524
63.282856,100,549.62517
64.729455,100,549.724101
64.126026,100,549.822031
64.507233,100,549.919963
64.599569,100,550.017895
65.127732,100,551.536824
64.476454,100,551.635754
65.127732,100,551.736685
63.8735,100,551.833616
63.946814,100,551.932546
64.496153,100,552.030476
64.501385,100,552.12942
64.944598,100,552.236332
63.095537,100,552.334263
65.127732,100,552.432193
64.554817,100,552.532124
65.127732,100,552.632056
64.273192,100,552.731982
64.501385,100,552.830912
64.084026,100,552.930843
64.476454,100,553.028775
64.963373,100,553.127713
65.127732,100,553.242624
64.963373,100,553.340555
64.222222,100,553.439486
63.626839,100,554.96841
63.855956,100,555.06734
64.599569,100,555.168269
65.127732,100,555.275192
63.564212,100,555.375122
63.90354,100,555.475053
64.210095,100,555.574982
64.2849,100,555.673912
64.513697,100,555.771844
64.365651,100,555.869776
63.825523,100,555.966706
64.210403,100,556.064648
65.127732,100,556.197543
65.127732,100,556.30147
64.599569,100,556.398401
65.045552,100,556.496332
65.086137,100,556.594263
64.513697,100,556.696191
63.882118,100,556.794124
64.513697,100,556.893053
64.277847,100,556.990985
63.651647,100,558.505917
63.345522,100,558.60485
64.51739,100,558.702781
65.127732,100,558.80171
64.530009,100,558.899642
64.487535,100,558.996573
64.394275,100,559.096503
64.52847,100,559.200429
65.045552,100,559.300361
64.167621,100,559.398291
64.175439,100,559.49722
64.801354,100,559.595153
65.127732,100,559.692084
64.51739,100,559.790015
63.741521,100,559.887946
64.963373,100,559.985877
64.51739,100,560.083806
64.187319,100,560.184736
64.811634,100,560.288665
65.127732,100,560.386594
63.836257,100,561.892535
63.313389,100,561.99147
64.719175,100,562.089396
64.801354,100,562.194322
64.18498,100,562.294251
64.801354,100,562.392184
64.446291,100,562.490114
64.565405,100,562.589046
65.127732,100,562.687975
64.349338,100,562.785906
64.897815,100,562.883845
64.576177,100,562.981767
64.067898,100,563.081706
64.187319,100,563.179628
64.536781,100,563.303541
65.127732,100,563.410466
64.485257,100,563.531382
64.187319,100,563.63231
63.985719,100,563.744231
63.83398,100,563.854156
65.045552,100,563.954082
64.150077,100,565.538974
63.885503,100,565.638899
63.806094,100,565.737828
65.045552,100,565.836757
64.10514,100,565.935689
64.431517,100,566.033619
65.127732,100,566.133551
64.501385,100,566.247469
65.045552,100,566.350395
64.187319,100,566.459321
65.127732,100,566.557251
65.127732,100,566.655182
64.496153,100,566.753114
63.877193,100,566.850045
64.576177,100,566.947976
64.487535,100,567.044907
64.811899,100,567.144837
63.234226,100,567.252762
64.963373,100,567.35269
64.487535,100,567.451621
65.127732,100,568.969552
64.868798,100,569.070482
64.150077,100,569.172411
63.892275,100,569.285331
65.045552,100,569.387259
65.045552,100,569.497182
64.431517,100,569.640079
64.049861,100,569.783979
64.599569,100,569.883908
64.773156,100,569.989834
64.476454,100,570.087766
64.772238,100,570.216674
64.599569,100,570.328596
65.127732,100,570.427527
64.801354,100,570.525458
64.273192,100,570.623389
63.682979,100,570.72132
64.476454,100,570.818252
65.045552,100,570.922178
65.127732,100,571.019111
64.668821,100,571.117042
65.127732,100,572.631975
64.454601,100,572.730906
64.43486,100,572.829835
64.474977,100,572.929764
63.508403,100,573.029694
65.045552,100,573.126626
64.700831,100,573.243544
64.801354,100,573.343479
64.52847,100,573.442405
65.127732,100,573.539336
64.487535,100,573.637267
64.501385,100,573.7362
64.454601,100,573.839125
64.454601,100,573.937056
64.719175,100,574.034986
63.632995,100,574.134918
64.811634,100,574.25683
64.963373,100,574.363754
63.497322,100,574.462684
64.273192,100,574.563614
64.476454,100,576.066558
65.127732,100,576.166486
64.801354,100,576.269413
64.487535,100,576.371343
65.045552,100,576.470272
65.127732,100,576.567205
64.191013,100,576.665137
64.599569,100,576.762068
64.425054,100,576.86
63.925208,100,576.958928
64.273192,100,577.05686
65.127732,100,577.154791
64.310619,100,577.260717
64.963373,100,577.358647
64.599569,100,577.455586
64.963373,100,577.553512
64.273192,100,577.650441
63.682241,100,577.748374
64.239027,100,577.846303
64.52847,100,577.945235
65.045552,100,578.045164
62.700523,100,579.573089
64.156848,100,579.677014
64.897815,100,579.775946
63.505571,100,579.873878
64.801354,100,579.972809
63.9249,100,580.06974
64.019883,100,580.166671
64.719175,100,580.271596
64.037242,100,580.370528
64.677581,100,580.467458
65.127732,100,580.56539
63.208372,100,580.663322
65.127732,100,580.760252
65.045552,100,580.858185
64.078978,100,580.955115
63.877193,100,581.053046
64.576177,100,581.149978
63.985534,100,581.255906
63.996501,100,581.353836
63.877193,100,581.451766
62.154817,100,582.946719
65.127732,100,583.045645
63.192121,100,583.143575
64.394275,100,583.255496
63.230902,100,583.353428
64.493998,100,583.451359
62.090138,100,583.550288
64.801354,100,583.64722
64.392798,100,583.745151
64.191013,100,583.843082
64.022961,100,583.940015
63.621914,100,584.037946
64.719175,100,584.136875
64.801354,100,584.244799
62.922992,100,584.34473
63.557279,100,584.445658
65.045552,100,584.542591
63.855956,100,584.640522
63.498141,100,584.739453
64.476454,100,584.838383
63.862419,100,584.935313
65.045552,100,586.449263
64.150077,100,586.548178
64.405355,100,586.646109
64.599569,100,586.74404
62.935303,100,586.84297
65.127732,100,586.940902
64.474977,100,587.039832
65.045552,100,587.13976
62.869683,100,587.247685
65.045552,100,587.345617
64.10514,100,587.444548
63.420068,100,587.542479
63.885811,100,587.639411
65.127732,100,587.736342
64.413974,100,587.836272
65.127732,100,587.941224
63.842721,100,588.043125
64.405355,100,588.142056
64.202093,100,588.247981
62.3763,100,588.345915
65.127732,100,589.859848
64.155002,100,589.959779
64.719175,100,590.057708
63.645614,100,590.155639
64.513697,100,590.260565
63.216066,100,590.360496
63.115174,100,590.457427
64.10514,100,590.555358
63.860942,100,590.653289
64.487535,100,590.752219
63.475469,100,590.850151
64.963373,100,590.949079
64.474977,100,591.048011
62.970637,100,591.150939
63.620068,100,591.256863
63.544391,100,591.356794
62.636196,100,591.455723
64.474977,100,591.552656
64.476454,100,591.651585
63.458787,100,591.750517
63.8735,100,591.848446
64.474977,100,593.407351
64.612188,100,593.507279
64.150077,100,593.60621
64.801354,100,593.70414
64.108834,100,593.802074
63.718375,100,593.899003
63.884026,100,593.999932
65.045552,100,594.099863
64.161157,100,594.208786
62.912773,100,594.307717
64.150077,100,594.405647
65.127732,100,594.503578
64.801354,100,594.602509
63.388119,100,594.701438
64.474977,100,594.799371
65.045552,100,594.897301
64.210403,100,594.994232
63.486303,100,595.093163
64.476454,100,595.199088
64.012884,100,595.301016
64.435211,100,597.007814
63.632995,100,597.121736
65.127732,100,597.22766
62.933087,100,597.326592
64.801354,100,597.425522
64.599569,100,597.524452
63.84863,100,597.623382
65.045552,100,597.724311
65.045552,100,597.824241
65.127732,100,597.92217
64.476454,100,598.019103
64.487535,100,598.117034
63.083287,100,598.226958
64.000308,100,598.325888
64.636996,100,598.423818
63.291185,100,598.571714
64.1486,100,598.671646
64.374454,100,598.775571
64.599569,100,598.8765
65.045552,100,598.980427
65.127732,100,599.086351
64.801354,100,600.609281
64.476454,100,600.70821
63.188427,100,600.806141
64.801354,100,600.904072
64.618221,100,601.023989
64.163474,100,601.123919
64.431517,100,601.236839
65.127732,100,601.349759
64.719175,100,601.471673
65.127732,100,601.604579
63.79132,100,601.712503
64.496153,100,601.812433
63.339181,100,601.945338
63.303786,100,602.044271
64.187319,100,602.142201
65.127732,100,602.24613
63.194583,100,602.345058
63.391382,100,602.441989
65.045552,100,602.539921
64.719175,100,602.638852
65.127732,100,604.15978
65.127732,100,604.277698
64.401046,100,604.374629
64.815636,100,604.473562
65.127732,100,604.570491
63.625423,100,604.668423
63.289628,100,604.767352
64.121453,100,604.870281
65.127732,100,604.967214
64.191013,100,605.067142
65.127732,100,605.166072
63.847338,100,605.273995
65.127732,100,605.373926
65.127732,100,605.481849
64.719175,100,605.582778
64.496153,100,605.681718
64.474977,100,605.782651
64.150077,100,605.882567
64.487535,100,605.982497
64.202093,100,606.086424
64.801354,100,606.187353
64.438178,100,607.705285
64.881194,100,607.803216
64.164358,100,607.903144
64.474977,100,608.002076
64.836454,100,608.100008
64.150077,100,608.203934
64.203632,100,608.302865
64.10514,100,608.401795
64.485257,100,608.501724
65.127732,100,608.601665
63.843398,100,608.701583
65.127732,100,608.801512
63.271468,100,608.899444
65.127732,100,608.997376
65.127732,100,609.095307
65.127732,100,609.203231
65.127732,100,609.303159
64.801354,100,609.401091
63.877255,100,609.498023
65.127732,100,609.595954
64.493998,100,611.126881
64.801354,100,611.232802
64.1486,100,611.33473
63.892952,100,611.434659
65.045552,100,611.53359
64.536781,100,611.63252
64.476454,100,611.731451
63.620437,100,611.830381
63.836257,100,611.928312
64.801354,100,612.028242
64.392798,100,612.126172
64.487535,100,612.244089
64.32964,100,612.34302
64.801354,100,612.44195
63.557649,100,612.542878
64.474977,100,612.639811
64.419206,100,612.738742
64.474977,100,612.836672
63.319175,100,612.934604
65.127732,100,613.032535
63.840566,100,613.129467
65.127732,100,614.644399
63.661003,100,614.742332
64.098677,100,614.840262
63.875716,100,614.938193
65.127732,100,615.036123
64.273192,100,615.134055
64.612188,100,615.254969
64.801354,100,615.364892
63.427701,100,615.464823
62.597145,100,615.561753
63.778763,100,615.660686
64.187319,100,615.759615
64.571437,100,615.858546
64.476454,100,615.955483
65.127732,100,616.053411
64.801354,100,616.15134
63.772299,100,616.254267
63.360068,100,616.351199
65.127732,100,616.448131
64.513697,100,616.546063
63.321945,100,618.051003
63.959434,100,618.150931
63.8735,100,618.253871
64.405355,100,618.35279
65.127732,100,618.450721
65.127732,100,618.547652
64.392798,100,618.645586
64.801354,100,618.743518
64.203632,100,618.841445
64.719175,100,618.938377
65.127732,100,619.037309
64.801354,100,619.136238
64.078978,100,619.242163
64.487535,100,619.341093
64.178086,100,619.440024
64.507233,100,619.539953
63.059729,100,619.637886
64.474977,100,619.744812
64.273192,100,619.845738
65.045552,100,619.946667
63.9249,100,621.465599
64.801354,100,621.565527
65.127732,100,621.66346
63.427701,100,621.760392
65.127732,100,621.858322
63.439828,100,621.955255
64.161157,100,622.052186
64.536781,100,622.150117
64.273192,100,622.256043
65.127732,100,622.354973
64.078978,100,622.454902
65.127732,100,622.553832
64.513697,100,622.652762
65.127732,100,622.75569
65.127732,100,622.875606
64.801354,100,622.972541
64.150077,100,623.073467
65.127732,100,623.174395
63.959372,100,623.285317
65.127732,100,623.385247
65.127732,100,623.485177
64.202093,100,624.986121
64.513697,100,625.085051
65.127732,100,625.184979
63.240443,100,625.287908
65.127732,100,625.385838
65.127732,100,625.483769
64.801354,100,625.581702
63.600062,100,625.679634
63.644814,100,625.777563
64.239027,100,625.876492
63.998153,100,625.975423
65.127732,100,626.075353
63.946814,100,626.173285
65.127732,100,626.280715
61.901262,100,626.379714
64.801354,100,626.476557
64.1486,100,626.575487
64.180856,100,626.673418
64.963373,100,626.77035
64.599569,100,626.868731
65.127732,100,628.3808
64.513697,100,628.480731
65.127732,100,628.58066
63.985534,100,628.677592
64.496153,100,628.774523
65.045552,100,628.87446
64.145725,100,628.972397
64.811634,100,629.070315
64.801354,100,629.166248
63.825177,100,629.274171
64.132041,100,629.372103
64.536781,100,629.472032
64.513697,100,629.570962
64.180856,100,629.671892
65.127732,100,629.769825
64.067898,100,629.867754
64.161157,100,629.965685
64.801354,100,630.062616
64.226113,100,630.160548
64.832256,100,630.266475
65.127732,100,630.364405
64.801354,100,631.888332
64.545706,100,631.989262
64.054478,100,632.087191
64.513697,100,632.190119
64.474977,100,632.292047
64.719175,100,632.388979
64.536781,100,632.487911
64.801354,100,632.58584
63.840566,100,632.68377
64.801354,100,632.795692
63.754078,100,632.899619
64.513697,100,632.997553
65.127732,100,633.096481
64.474977,100,633.20041
63.484641,100,633.301338
64.801354,100,633.398278
64.801354,100,633.4962
64.476454,100,633.59413
65.127732,100,633.692061
63.503724,100,633.788993
64.507233,100,635.302927
64.150077,100,635.401857
64.729455,100,635.500789
65.127732,100,635.598721
64.507233,100,635.698649
64.536781,100,635.797579
64.161157,100,635.894511
65.127732,100,635.991445
65.045552,100,636.089376
65.127732,100,636.191302
64.897815,100,636.291232
65.127732,100,636.388164
63.886734,100,636.486095
64.719175,100,636.583026
63.583133,100,636.679958
64.285811,100,636.777891
65.045552,100,636.873822
63.828624,100,636.971753
63.8237,100,637.070685
65.127732,100,637.167615
65.127732,100,637.270543
64.801354,100,638.770486
64.161157,100,638.870417
64.801354,100,638.968348
63.888273,100,639.067278
64.273192,100,639.166209
64.394275,100,639.269138
65.127732,100,639.367068
64.273192,100,639.463998
64.060634,100,639.562929
64.187319,100,639.660862
64.801354,100,639.757792
65.127732,100,639.857722
62.502062,100,639.954657
64.078978,100,640.052584
63.598523,100,640.150514
64.161157,100,640.255441
64.112219,100,640.352372
65.127732,100,640.450304
63.547122,100,640.549235
65.127732,100,640.647165
63.035888,100,642.166097
64.963373,100,642.273022
64.496153,100,642.369954
64.180856,100,642.467887
63.817482,100,642.566815
64.483226,100,642.664746
65.127732,100,642.764677
63.896584,100,642.862607
64.161157,100,642.95954
64.719175,100,643.05747
63.530945,100,643.1554
64.167621,100,643.271319
64.150077,100,643.368259
64.000308,100,643.46618
64.210403,100,643.565112
64.801354,100,643.663043
65.127732,100,643.760974
64.536781,100,643.858905
63.304094,100,643.956836
64.836454,100,644.053768
63.752601,100,644.1517
64.801354,100,645.704606
64.719175,100,645.806534
65.045552,100,645.934444
65.127732,100,646.031376
64.599569,100,646.131304
64.801354,100,646.239228
64.801354,100,646.336162
64.481379,100,646.433094
64.487535,100,646.530024
63.832256,100,646.626956
63.959372,100,646.723887
65.127732,100,646.821819
65.127732,100,646.922749
65.045552,100,647.020679
64.017544,100,647.117612
64.513697,100,647.223537
64.212373,100,647.323468
64.700831,100,647.422397
63.561896,100,647.520327
64.474977,100,647.619258
64.801354,100,649.131194
63.825177,100,649.23712
64.719175,100,649.33505
64.476454,100,649.432981
65.045552,100,649.530913
64.349338,100,649.628842
64.881194,100,649.726775
65.127732,100,649.824706
64.801354,100,649.922636
65.127732,100,650.020568
64.474977,100,650.1175
63.36442,100,650.248407
64.210403,100,650.361327
63.985534,100,650.509223
64.801354,100,650.634135
64.545706,100,650.747056
64.801354,100,650.848984
64.801354,100,650.972897
64.801354,100,651.085817
64.175008,100,651.220722
65.127732,100,651.355627
64.513697,100,652.899541
65.127732,100,652.998472
64.219329,100,653.11239
63.884026,100,653.222315
65.127732,100,653.347237
63.632995,100,653.455151
65.045552,100,653.563072
64.801354,100,653.670997
65.127732,100,653.776922
64.599569,100,653.874855
63.884026,100,653.974784
63.651647,100,654.073715
65.127732,100,654.181638
63.570206,100,654.286564
64.801354,100,654.385494
64.814751,100,654.484425
65.127732,100,654.583354
64.513697,100,654.681288
62.352662,100,654.779219
65.045552,100,654.878148
64.474977,100,656.419064
65.127732,100,656.516995
64.801354,100,656.613927
64.374454,100,656.711857
65.127732,100,656.809788
64.476454,100,656.906719
63.150569,100,657.003651
64.187319,100,657.101583
64.862419,100,657.211505
64.599569,100,657.310436
65.045552,100,657.408367
64.191013,100,657.506299
64.431517,100,657.604229
64.155002,100,657.70316
64.476454,100,657.801091
64.487535,100,657.898022
64.405355,100,657.994954
64.161157,100,658.093885
64.963373,100,658.198812
64.801354,100,658.29774
64.513697,100,658.395672
63.220745,100,659.922597
64.599569,100,660.022528
64.474977,100,660.121456
63.456448,100,660.228381
64.474977,100,660.328311
64.801354,100,660.426241
65.127732,100,660.524182
64.160357,100,660.622104
63.896584,100,660.721035
62.796122,100,660.822963
64.485257,100,660.921894
64.273192,100,661.021823
62.857125,100,661.120755
65.127732,100,661.228678
64.474977,100,661.326608
64.801354,100,661.42454
65.127732,100,661.522471
65.045552,100,661.622401
64.149277,100,661.72033
65.127732,100,661.818264
64.476454,100,663.340192
65.127732,100,663.439121
65.127732,100,663.538052
64.067898,100,663.635984
65.127732,100,663.733913
65.045552,100,663.830854
63.960911,100,663.928778
64.187319,100,664.026708
65.045552,100,664.124639
64.51739,100,664.227567
63.946814,100,664.325498
64.150077,100,664.423429
65.045552,100,664.521361
62.730686,100,664.619291
64.801354,100,664.718221
63.99169,100,664.815152
64.10514,100,664.913085
64.474977,100,665.011015
64.801354,100,665.107949
63.547122,100,665.211873
64.425054,100,665.309805
63.23084,100,666.817752
64.06402,100,666.915675
63.96799,100,667.012606
65.127732,100,667.110537
64.476454,100,667.214463
64.599569,100,667.316393
64.801354,100,667.414323
64.599569,100,667.513253
64.719175,100,667.612185
64.210403,100,667.711114
64.161157,100,667.810044
65.127732,100,667.906976
65.127732,100,668.007905
64.190102,100,668.111833
65.127732,100,668.226751
62.888027,100,668.324683
65.127732,100,668.422614
64.474977,100,668.519545
64.599569,100,668.617477
64.216044,100,668.716406
63.215759,100,670.232339
64.286588,100,670.33127
65.045552,100,670.429201
63.353647,100,670.527133
63.641613,100,670.624063
64.719175,100,670.722995
64.719175,100,670.820925
65.127732,100,670.917858
63.269991,100,671.01379
63.946814,100,671.110722
64.474977,100,671.220643
64.12096,100,671.322572
65.127732,100,671.419504
64.801354,100,671.516436
65.127732,100,671.614367
65.127732,100,671.712296
63.91265,100,671.811229
65.127732,100,671.90716
65.127732,100,672.005091
64.2498,100,672.102023
65.127732,100,672.20495
64.487535,100,673.719884
64.801354,100,673.821813
64.717759,100,673.922742
64.507233,100,674.021672
64.719175,100,674.118617
64.172669,100,674.223529
63.97907,100,674.323459
64.487535,100,674.42139
64.801354,100,674.518324
62.77353,100,674.616252
64.487535,100,674.714184
64.394275,100,674.811115
64.501385,100,674.909047
65.127732,100,675.006979
64.210403,100,675.10491
64.487535,100,675.211833
64.510077,100,675.309765
63.660092,100,675.407697
64.474977,100,675.506627
65.127732,100,675.604558
64.897815,100,677.120492
65.127732,100,677.224417
62.944167,100,677.323348
63.620437,100,677.421278
64.15888,100,677.518211
65.127732,100,677.616142
64.169775,100,677.715072
64.801354,100,677.814003
64.801354,100,677.911933
64.433383,100,678.008867
64.285811,100,678.106797
64.801354,100,678.211722
64.513697,100,678.310653
63.83478,100,678.409584
64.161157,100,678.507516
64.513697,100,678.605446
64.801354,100,678.703377
63.888273,100,678.801307
64.801354,100,678.899239
64.801354,100,678.996171
65.127732,100,679.094102
64.474977,100,680.613032
64.21502,100,680.711965
64.476454,100,680.808895
64.392798,100,680.906825
64.501385,100,681.004757
64.481379,100,681.1017
62.920776,100,681.207613
64.476454,100,681.306544
64.801354,100,681.404475
63.09369,100,681.501406
64.801354,100,681.597341
62.67627,100,681.695271
